start,end,today,note,org,org_other,org_base_reach,org_base_other,state,county,location_label,marketplace,direct,direct_gps,_direct_gps_latitude,_direct_gps_longitude,_direct_gps_altitude,_direct_gps_precision,direct_gps_latitude,direct_gps_longitude,indirect_gps_note,indirect_gps_latitude,indirect_gps_longitude,indirect_gps_check,indirect_gps_precision,indirect_gps_settlement,coordinates,lat,lon,type,size,wholesaler,marketday,marketday_when,marketday_when.dont_know,marketday_when.Monday,marketday_when.Tuesday,marketday_when.Wednesday,marketday_when.Thursday,marketday_when.Friday,marketday_when.Saturday,marketday_when.Sunday,currency,currency.dont_know,currency.SSP,currency.SDG,currency.ETB,currency.UGX,currency.KES,currency.CDF,currency.XAF,transport,transport.dont_know,transport.truck,transport.car,transport.boda,transport.bicycle,transport.tractor,transport.boat,transport.canoe,transport.airplane,transport.donkey,transport.people,transport.other,transport_other,availability_food,availability_food.dont_know,availability_food.none,availability_food.cereals,availability_food.pulses,availability_food.sugar,availability_food.cooking_oil,availability_food.vegetables,availability_food.fruit,availability_food.meat,availability_food.fish,availability_food.milk,availability_food.wild,availability_nfi,availability_nfi.dont_know,availability_nfi.none,availability_nfi.wash,availability_nfi.cooking,availability_nfi.firewood_charcoal,availability_nfi.tools,availability_nfi.seeds,availability_nfi.livestock,availability_nfi.construction,availability_nfi.clothing,availability_nfi.fuel,availability_nfi.medicine,availability_nfi.phone_credit,functionality_wet,score,comments,_id,_uuid,_submission_time,_validation_status,_index,Currently functional,Dot size,supply.dry,supply.dry.1,supply.dry.2,supply.dry.3,supply.wet,supply.wet.1,supply.wet.2,supply.wet.3,size_dry,size_wet
2020-01-10T10:03:00.555+03,2020-01-10T10:10:44.773+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Aweil Town,Sukthalala ,no,,,,,,,,,8.74473,27.39934,yes,exact,KuomAweilCentre,"8.74473, 27.39934",8.74473,27.39934,permanent,16_50,no,yes,Friday,0,0,0,0,0,1,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle donkey,0,0,1,1,1,0,0,0,0,1,0,0,,cereals sugar cooking_oil meat fish milk,0,0,1,0,1,1,0,0,1,1,1,0,wash firewood_charcoal seeds livestock clothing,0,0,1,0,1,0,1,1,0,1,0,0,0,yes_reduced,relatively_sure,,80481522,db19ffd8-8456-4186-a0ac-93a2ff845fae,2020-01-10T08:47:43,,79,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T11:44:59.482+03,2020-01-10T11:51:10.623+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Awoda,Awada Market,no,,,,,,,,,9.1051,26.83181,yes,exact,Amantial_IAweilCentre,"8.05803, 26.84373",8.05803,26.84373,permanent,51_100,no,yes,Saturday,0,0,0,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,truck car boda,0,1,1,1,0,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fish milk wild,0,0,1,1,1,1,1,0,0,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,relatively_sure,No,80481899,87b98f63-fdb4-4d3f-a76e-d08a1b155073,2020-01-10T08:51:12,,92,,1.5,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T09:10:14.291+03,2020-01-13T09:22:04.741+03,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Baau,Baau Walaya,no,,,,,,,,,8.4512,27.7551,yes,exact,Baau_alelAweilCentre,"8.4512, 27.7551",8.4512,27.7551,mobile,1_15,no,yes,Monday,0,1,0,0,0,0,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle donkey,0,0,1,1,1,0,0,0,0,1,0,0,,cereals pulses sugar cooking_oil meat fish milk wild,0,0,1,1,1,1,0,0,1,1,1,1,wash cooking firewood_charcoal seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,0,1,1,1,1,1,1,1,yes,relatively_sure,No,80743747,00a085ba-c74d-4871-a974-6efd74f229b9,2020-01-13T06:22:07,,642,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T09:22:07.845+03,2020-01-13T09:31:13.528+03,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Baau Alel,Baau Nhial,no,,,,,,,,,8.4557,27.7752,yes,exact,Riang_aganyAweilCentre,"8.4557, 27.7752",8.4557,27.7752,mobile,1_15,no,yes,Friday,0,0,0,0,0,1,0,0,SSP,0,1,0,0,0,0,0,0,car bicycle,0,0,1,0,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat fish wild,0,0,1,1,1,1,0,0,1,1,0,1,wash cooking firewood_charcoal tools seeds clothing medicine phone_credit,0,0,1,1,1,1,1,0,0,1,0,1,1,yes_reduced,very_sure,No,80744583,e863933a-eb96-4e70-a831-607850ea5097,2020-01-13T06:31:16,,644,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T09:05:37.328+03,2020-01-13T09:10:02.024+03,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Bar Mayen,Bar Mayen market,no,,,,,,,,,8.3588,27.6177,yes,exact,Bar__NyaidongAweilCentre,"8.3588, 27.6177",8.3588,27.6177,permanent,16_50,no,yes,Thursday,0,0,0,0,1,0,0,0,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle,0,1,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,relatively_sure,No,80742810,6fa267fd-dc43-451a-aa76-ab775d3a99e9,2020-01-13T06:10:04,,638,,1.25,"Aweil, Wau",Aweil,Wau,,"Aweil, Wau",Aweil,Wau,,,
2020-01-10T11:09:57.011+03,2020-01-10T11:14:29.400+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Dongabal,Dangabal market,no,,,,,,,,,8.66036,27.18499,yes,exact,Lang__Wur_ukechAweilCentre,"8.66036, 27.18499",8.66036,27.18499,mobile,1_15,no,yes,Tuesday,0,0,1,0,0,0,0,0,SSP,0,1,0,0,0,0,0,0,boda bicycle donkey people,0,0,0,1,1,0,0,0,0,1,1,0,,cereals sugar cooking_oil meat fish wild,0,0,1,0,1,1,0,0,1,1,0,1,wash cooking firewood_charcoal seeds livestock construction clothing fuel phone_credit,0,0,1,1,1,0,1,1,1,1,1,0,1,yes_reduced,relatively_sure,No,80481563,af878b9b-7ff7-41a2-a8ef-c69ff440583e,2020-01-10T08:47:57,,89,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T08:55:41.190+03,2020-01-13T09:05:30.931+03,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Kuom,Kuom market,no,,,,,,,,,8.7039,27.4239,yes,exact,War_ApacAweilCentre,"8.7039, 27.4239",8.7039,27.4239,mobile,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle donkey,0,0,0,1,1,0,0,0,0,1,0,0,,cereals pulses sugar cooking_oil vegetables meat fish wild,0,0,1,1,1,1,1,0,1,1,0,1,wash firewood_charcoal seeds clothing fuel phone_credit,0,0,1,0,1,0,1,0,0,1,1,0,1,yes_reduced,very_sure,No,80742313,5ece6c20-793f-4421-97ee-655d07771375,2020-01-13T06:05:34,,636,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T11:03:41.747+03,2020-01-10T11:09:53.077+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Langwurukech,Langwurukech,no,,,,,,,,,8.63717,27.11974,yes,exact,NyalathAweilCentre,"8.63717, 27.11974",8.63717,27.11974,permanent,16_50,no,yes,Saturday,0,0,0,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle donkey,0,1,1,1,1,0,0,0,0,1,0,0,,cereals sugar cooking_oil meat fish wild,0,0,1,0,1,1,0,0,1,1,0,1,wash cooking firewood_charcoal seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,0,1,1,1,1,1,1,1,yes,very_sure,No,80481558,95b74337-6d10-446d-80bf-0cad619b7055,2020-01-10T08:47:55,,88,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T10:44:23.112+03,2020-01-10T10:53:33.111+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Malou Dut Agany,Maduany,no,,,,,,,,,8.63668,26.23079,yes,exact,Malou_Dut_AganyAweilCentre,"8.8124, 27.3567",8.8124,27.3567,permanent,51_100,no,yes,Saturday,0,0,0,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,truck car boda donkey,0,1,1,1,0,0,0,0,0,1,0,0,,cereals pulses sugar cooking_oil vegetables fish milk wild,0,0,1,1,1,1,1,0,0,1,1,1,wash cooking firewood_charcoal tools seeds livestock clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,0,1,1,1,1,yes,very_sure,No,80481540,096d3369-7fd7-46a7-962d-0f7486f8f7a9,2020-01-10T08:47:51,,85,,1.5,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T10:59:08.839+03,2020-01-10T11:03:21.553+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Nyalath,Nyalath market,no,,,,,,,,,8.7101,27.26624,yes,exact,UdhabaAweilCentre,"8.71010, 27.26624",8.7101,27.26624,permanent,16_50,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,car boda bicycle donkey,0,0,1,1,1,0,0,0,0,1,0,0,,cereals sugar cooking_oil fruit meat fish wild,0,0,1,0,1,1,0,1,1,1,0,1,firewood_charcoal tools seeds clothing fuel medicine phone_credit,0,0,0,0,1,1,1,0,0,1,1,1,1,yes,relatively_sure,No,80481552,245e147e-35ac-4657-bd42-16227e70efae,2020-01-10T08:47:54,,87,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T09:31:30.135+03,2020-01-13T09:52:53.657+03,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Nyiret,Nyiret market,no,,,,,,,,,8.8841,26.897,yes,exact,Mabok_AkotAweilCentre,"8.8841, 26.8970",8.8841,26.897,mobile,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle donkey,0,0,0,1,1,0,0,0,0,1,0,0,,cereals pulses sugar cooking_oil meat fish wild,0,0,1,1,1,1,0,0,1,1,0,1,wash firewood_charcoal seeds livestock construction clothing medicine phone_credit,0,0,1,0,1,0,1,1,1,1,0,1,1,yes,very_sure,No,80747780,013702a1-3961-4f8a-bfb3-59c51bae1995,2020-01-13T06:52:57,,646,,0.75,Marial Baai,Marial Baai,,,Marial Baai,Marial Baai,,,,
2020-01-10T12:32:34.755+03,2020-01-10T12:38:38.233+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Pan Jap,Pan-Jap market,no,,,,,,,,,8.60935,27.47142,yes,exact,PanamethAweilCentre,"8.60935, 27.47142",8.60935,27.47142,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda,0,0,1,1,0,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat fish wild,0,0,1,1,1,1,0,0,1,1,0,1,wash firewood_charcoal seeds livestock construction fuel phone_credit,0,0,1,0,1,0,1,1,1,0,1,0,1,yes_reduced,relatively_sure,No,80487177,de4f24cc-0053-4081-a8f3-e6b5c1670b5b,2020-01-10T09:38:40,,130,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T12:20:19.996+03,2020-01-10T12:32:27.057+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Panngap,Panngapdit market,no,,,,,,,,,8.46692,27.71233,yes,exact,Pan_japAweilCentre,"8.46692, 27.71233",8.46692,27.71233,permanent,16_50,no,yes,Tuesday,0,0,1,0,0,0,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals sugar cooking_oil meat fish wild,0,0,1,0,1,1,0,0,1,1,0,1,wash firewood_charcoal seeds livestock clothing fuel,0,0,1,0,1,0,1,1,0,1,1,0,0,yes,relatively_sure,No,80486694,a00ca9e4-ceff-4822-bca4-3c2441cd975c,2020-01-10T09:32:28,,114,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T11:51:26.643+03,2020-01-10T12:09:32.998+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Rum-Tiit,Rum-Tiit market,no,,,,,,,,,8.07081,28.5382,yes,exact,UdhabaAweilCentre,"8.07081, 28.53820",8.07081,28.5382,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle donkey,0,0,0,1,1,0,0,0,0,1,0,0,,cereals pulses cooking_oil fish milk wild,0,0,1,1,0,1,0,0,0,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction phone_credit,0,0,1,1,1,1,1,1,1,0,0,0,1,yes,very_sure,No,80484030,76dcabb4-0b89-42f2-8193-025851d578de,2020-01-10T09:09:34,,98,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T10:53:39.761+03,2020-01-10T10:58:52.431+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Udhaba,Udhaba market,no,,,,,,,,,8.73214,27.33999,yes,exact,GatewayAweilCentre,"8.73214, 27.33999",8.73214,27.33999,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle donkey people,0,0,1,1,1,0,0,0,0,1,1,0,,cereals sugar cooking_oil vegetables meat fish wild,0,0,1,0,1,1,1,0,1,1,0,1,firewood_charcoal seeds livestock fuel phone_credit,0,0,0,0,1,0,1,1,0,0,1,0,1,yes,very_sure,No,80481544,c397192e-07fb-4d0d-9576-2e1e061f2271,2020-01-10T08:47:52,,86,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T12:14:28.698+03,2020-01-10T12:20:15.408+03,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilCentre,Warlac,Warlac market,no,,,,,,,,,8.74884,27.23171,yes,exact,Maper_AkotaroAweilCentre,"8.7498, 27.2318",8.7498,27.2318,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle donkey,0,0,1,1,1,0,0,0,0,1,0,0,,cereals pulses sugar cooking_oil fish wild,0,0,1,1,1,1,0,0,0,1,0,1,wash cooking firewood_charcoal tools seeds livestock medicine phone_credit,0,0,1,1,1,1,1,1,0,0,0,1,1,yes,very_sure,No,80485157,63e6a7c7-98ad-4e4e-87da-bcb35411372a,2020-01-10T09:20:17,,109,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T09:03:21.027+03:00,2020-01-10T09:24:33.743+03:00,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Ajaac,Ajaac market,no,,,,,,,,,8.8912,27.444,yes,exact,Gueng_kouAweilEast,"8.85386, 27.429344",8.85386,27.429344,permanent,16_50,no,yes,Wednesday,0,0,0,1,0,0,0,0,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle,0,1,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,0,1,1,1,1,yes,relatively_sure,,80469362,cba0354d-545e-430c-84db-c54c3a7cb549,2020-01-10T06:22:55,,25,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-14T09:35:09.165+03:00,2020-01-14T09:55:50.417+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Ajuacja,Gordhim market,no,,,,,,,,,8.9963,27.5908,yes,exact,GordhimAweilEast,"8.9963, 27.5908",8.9963,27.5908,permanent,51_100,no,yes,Wednesday,0,0,0,1,0,0,0,0,SSP,0,1,0,0,0,0,0,0,boda bicycle car,0,0,1,1,1,0,0,0,0,0,0,0,,pulses sugar cooking_oil meat milk,0,0,0,1,1,1,0,0,1,0,1,0,wash cooking firewood_charcoal clothing construction medicine phone_credit fuel,0,0,1,1,1,0,0,0,1,1,1,1,1,yes,very_sure,,80875484,d62e3ad5-7f2b-42ab-a994-fabe1cb53c90,2020-01-14T06:56:07,,882,,1.5,Wanyjok,Wanyjok,,,Wanyjok,Wanyjok,,,,
2020-01-13T09:54:38.691+03:00,2020-01-13T10:14:50.616+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Akong,Akong market,no,,,,,,,,,9.0925,27.8937,yes,exact,RumwelAweilEast,"9.0925, 27.8937",9.0925,27.8937,permanent,16_50,no,yes,Wednesday,0,0,0,1,0,0,0,0,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals sugar pulses cooking_oil meat milk wild,0,0,1,1,1,1,0,0,1,0,1,1,wash cooking livestock clothing fuel medicine,0,0,1,1,0,0,0,1,0,1,1,1,0,yes,not_sure,,80750442,55016b79-9fef-4e3b-82ac-99af399d0a6b,2020-01-13T07:14:56,,654,,1.25,Wanyjok,Wanyjok,,,Wanyjok,Wanyjok,,,,
2020-01-10T10:18:02.212+03:00,2020-01-10T10:24:34.651+03:00,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Akuem Kou,Akuem Kou market,no,,,,,,,,,8.929,27.50958,yes,exact,Akuem_konAweilEast,"8.951381, 27.505639",8.951381,27.505639,permanent,201_500,yes,yes,Friday,0,0,0,0,0,1,0,0,SSP,0,1,0,0,0,0,0,0,car truck boda bicycle,0,1,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80481420,5ab79bef-570e-446e-9101-58fee16d427e,2020-01-10T08:47:09,,59,,2.5,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-10T11:19:10.666+03:00,2020-01-10T11:28:57.184+03:00,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Ameth,Ameth market,no,,,,,,,,,9.10073,27.90867,yes,exact,AmeethAweilEast,"9.10073, 27.90867",9.10073,27.90867,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,pulses cereals sugar cooking_oil milk wild,0,0,1,1,1,1,0,0,0,0,1,1,wash livestock medicine,0,0,1,0,0,0,0,1,0,0,0,1,0,yes,not_sure,,80481458,4714174f-75df-4b03-a160-e7f7eb12a2e4,2020-01-10T08:47:19,,76,,0.75,Wanyjok,Wanyjok,,,Wanyjok,Wanyjok,,,,
2020-01-14T10:38:46.315+03:00,2020-01-14T10:50:30.024+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Amothic,Amothic market,no,,,,,,,,,8.7616,27.4471,yes,exact,Mathiang_tiitAweilEast,"8.7616, 27.4471",8.7616,27.4471,mobile,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat fish wild,0,0,1,1,1,1,0,0,1,1,0,1,wash cooking seeds,0,0,1,1,0,0,1,0,0,0,0,0,0,yes,very_sure,,80887366,9727c589-7246-43ec-8edc-da0d5f06d28d,2020-01-14T08:48:17,,887,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-14T11:16:09.431+03:00,2020-01-14T11:20:50.795+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Arenypiny,Arenypiny market,no,,,,,,,,,8.8583,27.5049,yes,exact,Liil_thokAweilEast,"8.8583, 27.5049",8.8583,27.5049,mobile,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,pulses cereals sugar cooking_oil fruit meat fish milk wild,0,0,1,1,1,1,0,1,1,1,1,1,cooking wash firewood_charcoal livestock construction phone_credit,0,0,1,1,1,0,0,1,1,0,0,0,1,yes,relatively_sure,,80887387,d8133860-c1ed-4bf0-8edb-ac8adc9715b3,2020-01-14T08:48:23,,891,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T10:23:25.924+03:00,2020-01-13T10:34:16.339+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Baac,Baac market,no,,,,,,,,,9.205,27.5641,yes,exact,Yar_AchotAweilEast,"9.2050, 27.5641",9.205,27.5641,permanent,16_50,no,yes,Thursday,0,0,0,0,1,0,0,0,SSP,0,1,0,0,0,0,0,0,boda bicycle car,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil fruit meat milk wild,0,0,1,1,1,1,0,1,1,0,1,1,livestock clothing medicine fuel wash,0,0,1,0,0,0,0,1,0,1,1,1,0,yes,relatively_sure,,80873021,2d7ad3c1-763a-43fc-ab17-fb7f289c4589,2020-01-14T06:35:13,,853,,1.25,Warawar,Warawar,,,Warawar,Warawar,,,,
2020-01-10T12:33:58.460+03:00,2020-01-10T12:39:01.257+03:00,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Dhiak,Dhiak market,no,,,,,,,,,8.92148,27.70877,yes,exact,MadholAweilEast,"8.92148, 27.70877",8.92148,27.70877,permanent,1_15,no,yes,Wednesday,0,0,0,1,0,0,0,0,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil milk fish,0,0,1,1,1,1,0,0,0,1,1,0,wash firewood_charcoal livestock construction medicine,0,0,1,0,1,0,0,1,1,0,0,1,0,yes,not_sure,,80487084,ee812d3e-d915-414f-b337-2621bcd5fc0f,2020-01-10T09:37:21,,129,,0.75,Wanyjok,Wanyjok,,,Wanyjok,Wanyjok,,,,
2020-01-10T10:08:45.458+03:00,2020-01-10T10:17:19.783+03:00,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Dokkul,Dokkul market,no,,,,,,,,,8.91123,27.46582,yes,exact,Hai_bulAweilEast,"8.91123, 27.46582",8.91123,27.46582,permanent,16_50,no,yes,Thursday,0,0,0,0,1,0,0,0,SSP,0,1,0,0,0,0,0,0,bicycle boda car,0,0,1,1,1,0,0,0,0,0,0,0,,pulses cereals sugar cooking_oil vegetables meat fruit fish milk,0,0,1,1,1,1,1,1,1,1,1,0,cooking tools seeds livestock construction clothing medicine,0,0,0,1,0,1,1,1,1,1,0,1,0,yes,not_sure,,80481415,cb327c56-002f-4ab2-80b9-31e485294888,2020-01-10T08:47:08,,57,,1.25,Malualkon,Malualkon,,,Malualkon,Malualkon,,,,
2020-01-10T10:29:42.777+03:00,2020-01-10T10:39:28.944+03:00,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Kunyuk,Kunyuk market,no,,,,,,,,,8.91682,27.4536,yes,exact,AdgierAweilEast,"8.91682, 27.45360",8.91682,27.4536,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat fish milk wild,0,0,1,1,1,1,0,0,1,1,1,1,wash cooking seeds livestock,0,0,1,1,0,0,1,1,0,0,0,0,0,yes,relatively_sure,,80481428,63aee601-2ac6-4fe0-944c-80d326908a81,2020-01-10T08:47:12,,63,,0.75,Aweil,Aweil,,,Aweil,Aweil,,,,
2020-01-13T11:50:53.913+03,2020-01-13T11:59:09.680+03,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Kunyuuk,Kunyuuk market,no,,,,,,,,,8.9913,27.4345,yes,exact,DuelAweilSouth,"8.9913, 27.4345",8.9913,27.4345,permanent,16_50,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat fish milk wild,0,0,1,1,1,1,0,0,1,1,1,1,wash firewood_charcoal seeds livestock construction medicine phone_credit,0,0,1,0,1,0,1,1,1,0,0,1,1,yes_reduced,relatively_sure,No,80868505,915363ef-ec08-4edb-8824-4fb588a71c7d,2020-01-14T05:52:53,,837,,1.25,Panthou,Panthou,,,Panthou,Panthou,,,,
2020-01-13T12:52:26.274+03:00,2020-01-13T12:59:46.992+03:00,2020-01-13,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Mabil ,Mabil market,no,,,,,,,,,8.8635,27.5004,yes,exact,NyaruetAweilEast,"8.8635, 27.5004",8.8635,27.5004,permanent,51_100,no,yes,Tuesday,0,0,1,0,0,0,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat milk wild,0,0,1,1,1,1,0,0,1,0,1,1,wash cooking firewood_charcoal livestock clothing fuel medicine phone_credit,0,0,1,1,1,0,0,1,0,1,1,1,1,yes,very_sure,,80873061,d3f3a94a-ddd3-4a77-83ca-b3d1b84a1a7a,2020-01-14T06:35:28,,864,,1.5,Wanyjok,Wanyjok,,,Wanyjok,Wanyjok,,,,
2020-01-14T10:02:46.599+03:00,2020-01-14T10:38:17.517+03:00,2020-01-14,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Mabil Akok,Macher mou,no,,,,,,,,,9.0065,27.574,yes,exact,WanyjokAweilEast,"9.0065, 27.5740",9.0065,27.574,permanent,51_100,no,yes,Friday,0,0,0,0,0,1,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle truck,0,1,1,1,1,0,0,0,0,0,0,0,,sugar pulses cereals cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking tools firewood_charcoal seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80887362,47baca21-dd82-4987-a521-f345c206b9ac,2020-01-14T08:48:15,,37,,1.5,Wanyjok,Wanyjok,,,Wanyjok,Wanyjok,,,,
2020-01-10T10:25:01.852+03:00,2020-01-10T10:29:24.971+03:00,2020-01-10,,reach,,Aweil,,NorthernBahrelGhazal,AweilEast,Mabior Ateny,Akuem market,no,,,,,,,,,8.95338,27.5064,yes,exact,AkuemAweilEast,"8.95338, 27.50640",8.95338,27.5064,permanent,16_50,no,yes,Saturday,0,0,0,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil meat fish milk wild,0,0,1,1,1,1,0,0,1,1,1,1,wash cooking firewood_charcoal livestock medicine,0,0,1,1,1,0,0,1,0,0,0,1,0,yes,relatively_sure,,80481422,4eaf19f6-1106-4df3-a0cb-a1385048c939,2020-01-10T08:47:10,,61,,1.25,Aweil,Aweil,,,Aweil,Aweil,,,,
